date,normal_tx_count,normal_unique_senders,normal_unique_receivers,normal_value_total_eth,normal_value_mean_eth,normal_value_median_eth,normal_value_max_eth,normal_gas_price_mean_gwei,normal_gas_price_median_gwei,normal_gas_used_total,normal_gas_used_mean,normal_error_count,normal_input_length_mean,normal_unique_addresses,erc20_tx_count,erc20_unique_tokens,erc20_unique_senders,erc20_unique_receivers,erc20_value_total,erc20_value_mean,erc20_value_median,erc20_gas_price_mean_gwei,erc20_gas_used_total,erc20_gas_used_mean,erc20_unique_addresses,erc20_USDT_count,erc20_USDT_value,erc20_WETH_count,erc20_WETH_value,erc20_DAI_count,erc20_DAI_value,erc20_$ USDCFree.com - Visit to claim_count,erc20_$ USDCFree.com - Visit to claim_value,erc20_KNC_count,erc20_KNC_value,erc20_SUPER_count,erc20_SUPER_value,erc20_KITE_count,erc20_KITE_value,erc20_PAXG_count,erc20_PAXG_value,erc20_ONDO_count,erc20_ONDO_value,erc20_PROVE_count,erc20_PROVE_value,total_tx_count,erc20_ratio,day_of_week,is_weekend,month,day_of_month,week_of_year,total_tx_count_lag_1,total_tx_count_lag_3,total_tx_count_lag_7,total_tx_count_lag_14,normal_tx_count_lag_1,normal_tx_count_lag_3,normal_tx_count_lag_7,normal_tx_count_lag_14,erc20_tx_count_lag_1,erc20_tx_count_lag_3,erc20_tx_count_lag_7,erc20_tx_count_lag_14,normal_value_total_eth_lag_1,normal_value_total_eth_lag_3,normal_value_total_eth_lag_7,normal_value_total_eth_lag_14,normal_gas_price_mean_gwei_lag_1,normal_gas_price_mean_gwei_lag_3,normal_gas_price_mean_gwei_lag_7,normal_gas_price_mean_gwei_lag_14,total_tx_count_rolling_mean_3,total_tx_count_rolling_std_3,total_tx_count_rolling_mean_7,total_tx_count_rolling_std_7,total_tx_count_rolling_mean_14,total_tx_count_rolling_std_14,total_tx_count_rolling_mean_30,total_tx_count_rolling_std_30,normal_tx_count_rolling_mean_3,normal_tx_count_rolling_std_3,normal_tx_count_rolling_mean_7,normal_tx_count_rolling_std_7,normal_tx_count_rolling_mean_14,normal_tx_count_rolling_std_14,normal_tx_count_rolling_mean_30,normal_tx_count_rolling_std_30,erc20_tx_count_rolling_mean_3,erc20_tx_count_rolling_std_3,erc20_tx_count_rolling_mean_7,erc20_tx_count_rolling_std_7,erc20_tx_count_rolling_mean_14,erc20_tx_count_rolling_std_14,erc20_tx_count_rolling_mean_30,erc20_tx_count_rolling_std_30,normal_value_total_eth_rolling_mean_3,normal_value_total_eth_rolling_std_3,normal_value_total_eth_rolling_mean_7,normal_value_total_eth_rolling_std_7,normal_value_total_eth_rolling_mean_14,normal_value_total_eth_rolling_std_14,normal_value_total_eth_rolling_mean_30,normal_value_total_eth_rolling_std_30,normal_gas_price_mean_gwei_rolling_mean_3,normal_gas_price_mean_gwei_rolling_std_3,normal_gas_price_mean_gwei_rolling_mean_7,normal_gas_price_mean_gwei_rolling_std_7,normal_gas_price_mean_gwei_rolling_mean_14,normal_gas_price_mean_gwei_rolling_std_14,normal_gas_price_mean_gwei_rolling_mean_30,normal_gas_price_mean_gwei_rolling_std_30
2025-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,11,4,3867874000000530.5,257858266666702.03,87.3,8.317465778399999,10505398,700359.8666666667,15,10,528.253824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,3,0,7,17,29,16.0,19.0,30.0,20.0,0.0,0.0,0.0,0.0,16.0,19.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.6457513110647066,18.142857142857142,5.367450401215359,36.07142857142857,38.57951685647611,95.66666666666667,193.94050515616874,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.16666666666666666,0.5306686305052278,14.0,2.6457513110647066,18.142857142857142,5.367450401217167,36.07142857142857,38.57951685647643,95.5,194.00919814667867,0.0,0.0,0.0,0.0,0.0,0.0,1.7530000000000002e-06,7.654968704185963e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.21626845719999999,0.7953997092706886
2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,17,4,10436.947708481,549.3130372884738,24.676836,9.766740700894736,1640911,86363.73684210527,21,17,9952.752633,0.0,0.0,1.0,484.195075481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,4,0,7,18,29,15.0,11.0,27.0,73.0,0.0,0.0,0.0,0.0,15.0,11.0,27.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,2.0816659994662525,17.0,3.7859388971979455,32.214285714285715,37.2810089237621,95.9,193.8405583694123,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.16666666666666666,0.5306686305052278,16.666666666666668,2.0816659994662525,17.0,3.7859388972005075,32.214285714285715,37.281008923762435,95.73333333333333,193.90949423383833,0.0,0.0,0.0,0.0,0.0,0.0,1.7530000000000002e-06,7.654968704185963e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.21626845719999999,0.7953997092706886
2025-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,10,6,40013200000278.56,2500825000017.41,1650000065.7846706,1.4836345293125,47172772,2948298.25,16,7,278.210058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5,1,7,19,29,19.0,16.0,23.0,155.0,0.0,0.0,0.0,0.0,19.0,16.0,23.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,2.0816659994662525,16.0,2.7080128015421834,22.285714285714285,12.009154017655993,95.76666666666667,193.89593428778582,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.1,0.4025778999364428,16.666666666666668,2.0816659994662525,16.0,2.708012801545766,22.285714285714285,12.009154017657018,95.66666666666667,193.93748252062255,0.0,0.0,0.0,0.0,0.0,0.0,1.353e-06,7.410686203044734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.20236957209999998,0.7954148164678347
2025-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,13,2,4996.091572,384.3147363076923,18.79,2.307017818076923,1149593,88430.23076923077,15,12,4996.091572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,6,1,7,20,29,16.0,15.0,16.0,58.0,0.0,0.0,0.0,0.0,16.0,15.0,16.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0000000000000875,15.571428571428571,2.9358214555777415,19.071428571428573,6.450572851297228,95.56666666666666,193.98092393473834,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.03333333333333333,0.18257418583504226,16.0,3.0000000000000875,15.571428571428571,2.935821455581046,19.071428571428573,6.450572851299136,95.53333333333333,193.99479789209659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12643256723333335,0.6924996907698512
2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,8,18,11,5125782774006358.0,146450936400181.66,4800.0,1.8906419864571429,47906983,1368770.9428571428,28,12,6253.403552000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0,0,7,21,30,13.0,19.0,19.0,29.0,0.0,0.0,0.0,0.0,13.0,19.0,19.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333333333333332,11.930353445448867,17.857142857142858,7.967194642794512,19.5,7.3038451411675345,66.93333333333334,122.16521693954087,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.03333333333333333,0.18257418583504226,21.333333333333332,11.930353445448867,17.857142857142858,7.9671946427957305,19.5,7.30384514116922,66.9,122.1791646552802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12643256723333335,0.6924996907698512
2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,11,6,600370291497.079,40024686099.80527,96.0,2.111076355933333,1721900,114793.33333333333,17,10,50829.317623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1,0,7,22,30,35.0,16.0,11.0,10.0,0.0,0.0,0.0,0.0,35.0,16.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.165525060596453,18.428571428571427,7.524562952027894,19.857142857142858,6.915502572060732,52.4,98.55143939535625,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.03333333333333333,0.18257418583504226,21.0,12.165525060596453,18.428571428571427,7.524562952029184,19.857142857142858,6.915502572062512,52.36666666666667,98.56364417990535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12643256723333335,0.6924996907698512
2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,8,19,9,1.0000000799999999e+22,3.225806709677419e+20,48.68254895724233,1.5774820746129032,40548218,1308007.0322580645,28,15,929.509255,1.0,0.008,2.0,67.4757227064596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,2,0,7,23,30,15.0,13.0,16.0,23.0,0.0,0.0,0.0,0.0,15.0,13.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,10.583005244258366,20.571428571428573,8.75323069609335,20.428571428571427,7.500915695016113,52.666666666666664,98.47994136155208,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.03333333333333333,0.18257418583504226,27.0,10.583005244258366,20.571428571428573,8.753230696094457,20.428571428571427,7.5009156950177545,52.63333333333333,98.49224836760378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12643256723333335,0.6924996907698512
2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,4,12,8,2.2000031461605002e+20,1.0000014300729547e+19,102.295845,1.0441833725,14068559,639479.9545454546,20,12,4826.0866559999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3,0,7,24,30,31.0,35.0,15.0,30.0,0.0,0.0,0.0,0.0,31.0,35.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,8.02080627701066,21.571428571428573,8.403514004214601,19.857142857142858,7.00392354719466,52.93333333333333,98.38241128664582,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.03333333333333333,0.18257418583504226,22.666666666666668,8.02080627701066,21.571428571428573,8.403514004215756,19.857142857142858,7.003923547196417,52.9,98.39482394572566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12643256723333335,0.6924996907698512
2025-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,54,67,7,2268716000220999.5,29463844158714.277,34500000000.0,0.9078707558961039,68853724,894204.2077922078,72,18,6423.292031000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,4,0,7,25,30,22.0,15.0,19.0,27.0,0.0,0.0,0.0,0.0,22.0,15.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.333333333333336,29.501412395567314,29.857142857142858,22.39366406991438,23.428571428571427,16.809861051520667,55.03333333333333,98.19490938885313,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.03333333333333333,0.18257418583504226,43.333333333333336,29.501412395567314,29.857142857142858,22.393664069914813,23.428571428571427,16.8098610515214,55.0,98.20808310015474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12643256723333335,0.6924996907698512
2025-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,153,163,4,3666017227307158.0,21564807219453.87,50000000.0,0.34949648452352944,218083118,1282841.8705882353,166,12,1884.795254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,5,1,7,26,30,77.0,31.0,16.0,23.0,0.0,0.0,0.0,0.0,77.0,31.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666666666667,74.80864477674575,51.857142857142854,56.37501979727229,33.92857142857143,42.61899952930763,60.1,100.12073745715988,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,89.66666666666667,74.80864477674575,51.857142857142854,56.37501979727246,33.92857142857143,42.61899952930792,60.1,100.12073745715978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,4,15,5,2937101862617893.0,112965456254534.34,500000150.0,0.8103901464615385,31040165,1193852.5,19,12,1000000939.621733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,6,1,7,27,30,170.0,22.0,13.0,16.0,0.0,0.0,0.0,0.0,170.0,22.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,73.01369734508722,53.714285714285715,55.08089289313262,34.642857142857146,42.378527115032725,60.3,100.04383521995378,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,91.0,73.01369734508722,53.714285714285715,55.0808928931328,34.642857142857146,42.378527115033016,60.3,100.04383521995368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,16,27,9,6.5000000022689e+21,1.585365854211927e+20,100000000.0,0.7327470687560975,37008952,902657.3658536585,34,20,214400000806.97418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0,0,7,28,31,26.0,77.0,35.0,19.0,0.0,0.0,0.0,0.0,26.0,77.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.1643859320591,54.57142857142857,54.78703357199615,36.214285714285715,42.1611899033452,48.06666666666667,75.48506741269343,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,79.0,79.1643859320591,54.57142857142857,54.787033571996325,36.214285714285715,42.161189903345495,48.06666666666667,75.48506741269331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,12,26,8,2959000004134.9365,89666666791.96777,213.501594,2.098209461878788,50527404,1531133.4545454546,32,16,2861.94618,0.0,0.0,1.0,1272.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,1,0,7,29,31,41.0,170.0,15.0,11.0,0.0,0.0,0.0,0.0,41.0,170.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,7.505553499465318,57.142857142857146,53.01392449608099,37.785714285714285,41.55474345121995,36.06666666666667,38.13310023238804,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,33.333333333333336,7.505553499465318,57.142857142857146,53.013924496081174,37.785714285714285,41.55474345122024,36.06666666666667,38.13310023238784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,4,25,5,800000020547.7611,27586207605.09521,16.849246,3.275948753689655,3136334,108149.44827586207,29,25,20057.807312,0.0,0.0,1.0,487.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,2,0,7,30,31,33.0,26.0,31.0,16.0,0.0,0.0,0.0,0.0,33.0,26.0,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.333333333333336,6.110100926608004,56.857142857142854,53.18342025928923,38.714285714285715,41.17398090173826,36.233333333333334,38.089444038033115,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,34.333333333333336,6.110100926608004,56.857142857142854,53.18342025928941,38.714285714285715,41.17398090173856,36.233333333333334,38.089444038032916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,5,12,5,176000023501.43463,8800001175.071732,5714.616947594655,4.191850233449999,67152107,3357605.35,17,8,2555.969417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,3,0,7,31,31,29.0,41.0,22.0,15.0,0.0,0.0,0.0,0.0,29.0,41.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.333333333333332,6.65832811847964,56.57142857142857,53.40679464530427,39.07142857142857,40.97365811519229,36.53333333333333,37.918909242763554,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,27.333333333333332,6.65832811847964,56.57142857142857,53.406794645304444,39.07142857142857,40.9736581151926,36.53333333333333,37.91890924276335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4,12,8,1200000002041.8223,63157894844.306435,20.0,0.883749335631579,3042460,160129.47368421053,19,11,1824.8221629999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,4,0,8,1,31,20.0,33.0,77.0,19.0,0.0,0.0,0.0,0.0,20.0,33.0,77.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,5.5075705472864405,48.285714285714285,54.20244239796531,39.07142857142857,40.97365811519229,36.36666666666667,37.986824697185895,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,22.666666666666668,5.5075705472864405,48.285714285714285,54.20244239796549,39.07142857142857,40.9736581151926,36.36666666666667,37.986824697185696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,128,149,6,6750001762.041183,45000011.746941224,50000000.0,0.46244106764,199098223,1327321.4866666666,155,8,1601.481823,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1.0,5,1,8,2,31,19.0,29.0,170.0,16.0,0.0,0.0,0.0,0.0,19.0,29.0,170.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,75.34586916347835,45.42857142857143,46.72920979022685,48.642857142857146,49.857654520501846,40.7,43.123039685580586,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,63.0,75.34586916347835,45.42857142857143,46.72920979022705,48.642857142857146,49.857654520502095,40.7,43.123039685580395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,163,175,5,207956561928038.34,1168295291730.5525,50000000.0,0.34878064558988764,253143123,1422152.3764044943,180,13,1528.547364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,1.0,6,1,8,3,31,150.0,20.0,26.0,13.0,0.0,0.0,0.0,0.0,150.0,20.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.66666666666667,84.87834431310104,67.14285714285714,67.08061958426971,60.42857142857143,59.37717029000587,44.2,49.60839750937634,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,115.66666666666667,84.87834431310104,67.14285714285714,67.08061958426987,60.42857142857143,59.377170290006084,44.2,49.60839750937617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,10,16,8,1510711902901.8826,62946329287.57844,77.5,1.480679995,2823704,117654.33333333333,23,11,688890687.327011,1.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0,0,8,4,32,178.0,19.0,41.0,35.0,0.0,0.0,0.0,0.0,178.0,19.0,41.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.33333333333333,82.03251387915239,64.71428571428571,68.47801176463932,59.642857142857146,59.81073629227599,39.833333333333336,45.07777442516941,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,117.33333333333333,82.03251387915239,64.71428571428571,68.47801176463946,59.642857142857146,59.8107362922762,39.833333333333336,45.07777442516923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,12,4,345796058988910.7,23053070599260.71,20450.0,1.1443950833999998,27927268,1861817.8666666667,16,8,61153.883563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1,0,8,5,32,24.0,150.0,33.0,15.0,0.0,0.0,0.0,0.0,24.0,150.0,33.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.33333333333333,91.62059448253615,62.142857142857146,70.18411161943641,59.642857142857146,59.81073629227599,38.4,45.16376332018181,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,72.33333333333333,91.62059448253615,62.142857142857146,70.18411161943655,59.642857142857146,59.8107362922762,38.4,45.16376332018163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,12,1,12643.794495,972.5995765384615,45.653975,2.1625685725384614,1518167,116782.07692307692,13,13,12643.794495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2,0,8,6,32,15.0,178.0,29.0,31.0,0.0,0.0,0.0,0.0,15.0,178.0,29.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.333333333333332,5.85946527708232,59.857142857142854,71.68781526272679,58.357142857142854,60.661237329003754,37.86666666666667,45.372582738564006,0.0,0.0,0.0,0.0,0.0,2.3459092333881495e-07,0.0,0.0,17.333333333333332,5.85946527708232,59.857142857142854,71.68781526272691,58.357142857142854,60.66123732900396,37.86666666666667,45.37258273856383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-07,2.0,1.0,2.0,2.0002e-05,1.0001e-05,1.0001e-05,1.0001e-05,1.610055038,1.610055038,46918.0,23459.0,0.0,0.0,3.0,27,12,21,7,4.1000000961213576e+20,1.5185185541190214e+19,3885.46762,1.0011148818888889,37884496,1403129.4814814816,28,7,7664.268838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.9310344827586207,3,0,8,7,32,13.0,24.0,20.0,22.0,0.0,0.0,0.0,0.0,13.0,24.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.717797887081348,61.142857142857146,70.93054953363074,58.857142857142854,60.36664532779565,38.5,45.10199169850966,0.6666666666666666,1.1547005383792517,0.2857142857142857,0.7559289460184545,0.14285714285714285,0.5345224838249,0.06666666666666667,0.3651483716701107,18.333333333333332,7.571877794400367,60.857142857142854,71.08546164401595,58.714285714285715,60.445052697507215,38.43333333333333,45.11799345420114,6.667333333333333e-06,1.1548160084330895e-05,2.8574285714285715e-06,7.560045389130562e-06,1.4287142857142858e-06,5.345759360732312e-06,6.667333333333333e-07,3.651848865072777e-06,0.5366850126666667,0.9295657095994132,0.23000786257142858,0.6085436039535214,0.11500393128571429,0.43030530900323566,0.05366850126666667,0.2939544877124791
